影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-492B7B6733,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b45ff7264f4dd4748c5d9221d4a00c6f5900e057,3D,"(1.0, 1.0, 2.0)","(32, 32, 23)",15.058890964673912,1.0,34.0,60036fbde62230c00b5bee50467b52ae24005b06,"(1.0, 1.0, 2.0)","(32, 32, 23)","(5, 5, 5, 22, 22, 13)",1802,1,"(15.934517203107658, 16.25416204217536, 9.981687014428413)","(6.396812030334452, 54.20180233295565, -45.877836592899556)"
IMG-1C08E2D087,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},532a73bd800459123396a0e80d56ee0362b03031,3D,"(1.0, 0.9999999999999999, 2.0)","(55, 52, 34)",14.195115178938709,1.0,43.0,9ef0b36b1b6fac9bc6f01b87349e2c9717958496,"(1.0, 0.9999999999999999, 2.0)","(55, 52, 34)","(5, 5, 1, 45, 42, 32)",16359,1,"(29.131303869429672, 25.67614157344581, 14.627238828779266)","(-11.326638918360807, 45.271694410372255, 66.51808412499349)"
IMG-DE81D2274C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8b3699194bbba3622b585aae3eedfb46ef064657,3D,"(1.0, 1.0, 2.0)","(41, 31, 30)",16.496984002098085,1.0,53.0,e42f3b06de02a1c7c79ecf4906e35ee737c77288,"(1.0, 1.0, 2.0)","(41, 31, 30)","(5, 5, 5, 31, 21, 20)",2851,1,"(18.98035776920379, 16.419151175026307, 15.317432479831638)","(14.796157769203784, 55.0248511750263, 42.56906495966328)"
IMG-902274DA71,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5302a9d78ef3d763081d62de52ab574ef0f2be03,3D,"(1.0, 1.0, 2.0)","(38, 45, 31)",12.07719298245614,2.0,27.0,50f63c52972511c3a36b7d9c77018157fea1e86b,"(1.0, 1.0, 2.0)","(38, 45, 31)","(5, 5, 1, 28, 35, 25)",6439,1,"(18.551172542320238, 22.39074390433297, 13.337319459543407)","(-16.81962465578994, 11.42010467607843, 9.130514925508315)"
IMG-E93A5C05AD,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c12b1a01d7ef91f3a77b9607b2be0ffbde48e476,3D,"(1.0, 1.0, 1.9999999999999998)","(31, 29, 20)",17.604226918798666,3.0,52.0,b1de70ee4e423761b4205676e6b8a02633a1ec70,"(1.0, 1.0, 1.9999999999999998)","(31, 29, 20)","(5, 5, 5, 21, 19, 10)",1443,1,"(15.163548163548164, 14.365904365904365, 9.248094248094247)","(-36.53045183645184, 61.97320436590437, -15.191511503811494)"
IMG-8AB7D47FEF,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},185cf9d09a5dc3455a9bfab27828b891354502a2,3D,"(0.9999999999999999, 1.0, 2.0)","(59, 73, 36)",12.166105564584784,1.0,28.0,e540c4c34d325b9070e7207973d1808e4fc1de98,"(0.9999999999999999, 1.0, 2.0)","(59, 73, 36)","(5, 5, 5, 49, 63, 26)",22627,1,"(29.536703937773456, 34.391169841339995, 17.817518893357494)","(4.789979087719352, 58.63114831315127, 74.85670534630181)"
IMG-BD44B1455E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f7d927c812252b47a8991fdaac04b831d50a1828,3D,"(1.0, 1.0, 2.0)","(51, 58, 34)",8.414956449111084,1.0,21.0,a85bbb5ba79e8ecd35c1649bf4c3698337e77345,"(1.0, 1.0, 2.0)","(51, 58, 34)","(5, 5, 5, 41, 48, 28)",18689,1,"(26.534646048477715, 27.037562202365027, 17.170367595912033)","(-12.65983947952995, 36.2200271035695, -84.54145409264538)"
IMG-114C90DEA1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c0ba5810e2c386f67cc1a9c2e1f5022590c095c8,3D,"(1.0, 1.0, 1.9999999999999998)","(58, 50, 26)",11.795716180371352,1.0,31.0,3568cb8df4e3bc8958112d7f66556e9b65ea62ff,"(1.0, 1.0, 1.9999999999999998)","(58, 50, 26)","(5, 5, 5, 48, 40, 20)",10487,1,"(29.323066653952512, 23.69753027557929, 13.902546009344903)","(4.3761404827912855, 31.537510297555123, 47.29076373860401)"
IMG-FD6A3F9B5F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5f46169d2e4ac3fb0a28eff887d8e6b31e500fba,3D,"(1.0, 0.9999999999999999, 2.0)","(49, 50, 29)",14.154187192118227,1.0,37.0,35d1ca07d491f935c273aa06e63a80fd50aa7673,"(1.0, 0.9999999999999999, 2.0)","(49, 50, 29)","(5, 5, 5, 39, 40, 23)",9736,1,"(24.123459326211997, 22.959942481511913, 15.895850451930977)","(-17.3220706046007, 42.53849500052328, 44.00343753846009)"
IMG-FD48BE03D7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8e36444509e131533c3ca3bd33b0c1073a458b3b,3D,"(0.9999999999999998, 0.9999999999999999, 1.9999999999999996)","(51, 39, 30)",11.807373889726831,2.0,26.0,92f51ff3e573b8e2f97a9f2e993c898773d21ed0,"(0.9999999999999998, 0.9999999999999999, 1.9999999999999996)","(51, 39, 30)","(5, 5, 5, 41, 29, 20)",5835,1,"(25.12065124250214, 19.692887746358185, 16.33350471293916)","(-18.637134140586998, 67.0681365603398, -4.162747375165694)"
IMG-5162797D54,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b27771920cbf385ff42340c9ba4328d2d8172fc7,3D,"(0.9999999999999999, 1.0000000000000002, 1.9999999999999998)","(35, 46, 31)",16.01500701262272,1.0,48.0,0ecbc2a4fa25d1f3bf3772d3cfbfba1e0816970a,"(0.9999999999999999, 1.0000000000000002, 1.9999999999999998)","(35, 46, 31)","(5, 5, 5, 25, 36, 21)",7258,1,"(17.724579774042436, 21.550978230917607, 14.899145770184624)","(-9.862795074548735, 58.00814598521349, 22.432345663843186)"
IMG-91927D1621,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},73bb1410427dcb8cbba90d3e79c741d6d40a107b,3D,"(1.0, 1.0, 2.0)","(108, 102, 41)",13.179437447969251,1.0,46.0,22da31135483f946a3047b1dac55b5b465bb3321,"(1.0, 1.0, 2.0)","(108, 102, 41)","(5, 5, 0, 98, 92, 40)",180348,1,"(52.69236143455985, 51.637656087120455, 19.549836981835117)","(6.0667047522550845, 28.489021752449947, 28.495914001468734)"
IMG-EA7B6364A7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},926bba868fc9e3e039998ccb6a45e4b894482085,3D,"(1.0, 0.9999999999999999, 2.0)","(44, 40, 22)",15.048269628099174,1.0,26.0,e435e8c550d5d65e7d0447b4a7a75a24ed55ebe1,"(1.0, 0.9999999999999999, 2.0)","(44, 40, 22)","(5, 5, 5, 34, 30, 12)",3768,1,"(22.5406050955414, 21.48115711252654, 10.164808917197453)","(4.936839799844595, 32.263722896349876, -55.439343750155146)"
IMG-8B3F8BA7D6,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2894e5addb8aa2c2dd3ea3e8c4537e3938ae983a,3D,"(1.0, 1.0, 2.0)","(43, 54, 31)",14.263927092884332,1.0,29.0,e9b108c29a7ba7ac7e6916f107469a91f6a79400,"(1.0, 1.0, 2.0)","(43, 54, 31)","(5, 5, 0, 33, 44, 26)",6686,2,"(20.352826802273405, 27.682470834579718, 9.557583009273108)","(-17.728535774198082, 31.648742116841085, -51.2337613691185)"
IMG-303462E9AB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1fc1eb362130461d8c8dc06daf2f6c08988124e5,3D,"(0.9999999999999999, 0.9999999999999998, 2.0)","(41, 41, 28)",11.992054049460355,2.0,26.0,7bd9e65312652397aa8fecbacbb573cc732c4a17,"(0.9999999999999999, 0.9999999999999998, 2.0)","(41, 41, 28)","(5, 5, 5, 31, 31, 18)",4776,1,"(20.92357621440536, 20.966917922948074, 14.742881072026801)","(-10.943157436594078, 86.3417558574339, 1.1917834034227823)"
IMG-1A8A63EDA6,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b3b6fab6b2f887d4758273cc7189b44fb5a8c843,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(34, 38, 23)",13.338874680306905,1.0,40.0,95d7e543253ac4684726ce77d6ef61ae4da62b78,"(0.9999999999999999, 1.0, 1.9999999999999998)","(34, 38, 23)","(5, 5, 5, 24, 28, 13)",2171,1,"(17.39060340856748, 17.345002303086137, 10.485951174573929)","(-20.262099423252867, 64.55446650337475, 4.574670942259399)"
IMG-80199D80D4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2e27b24df182e1a752d9d09544ec6d03b44c6d91,3D,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(47, 38, 25)",17.004591265397536,1.0,48.0,1d09ff9b15aae6a82ee7033642278a47ab8f9ccd,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(47, 38, 25)","(5, 5, 1, 37, 28, 23)",5527,1,"(24.598154514203003, 16.339605572643386, 10.874072733852)","(-15.30143505122274, 42.11200597250504, -34.117184434983514)"
IMG-CE8B531748,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},88057d9bf2dc321703b77c14ddf9afb4b6db0c19,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(48, 51, 33)",12.991656763715588,1.0,45.0,c40b244f1ff443cf4a58cea4d33e036a331fa1d8,"(0.9999999999999999, 0.9999999999999999, 2.0)","(48, 51, 33)","(5, 5, 5, 38, 41, 23)",10231,1,"(22.950053758185906, 26.339751734923272, 15.655458899423321)","(5.491964946995356, 51.44778396004236, 11.11985200431711)"
IMG-B59F60C732,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1d3864ecef6e900c1f7b5f3550a8a2e69a23ad6c,3D,"(1.0, 0.9999999999999999, 2.0)","(62, 46, 22)",13.379590080326405,1.0,26.0,8ab30c6bbd76b8238a057f338e6bc90ab09f9815,"(1.0, 0.9999999999999999, 2.0)","(62, 46, 22)","(5, 5, 5, 52, 36, 12)",5727,1,"(25.538152610441767, 24.016064257028113, 9.943775100401606)","(14.596916019498186, 43.408904941807826, 5.036386452683075)"
IMG-54236152F7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},583adaa68afee39cc67c4bcdc9590c8c148d1dac,3D,"(1.0, 1.0, 1.9999999999999998)","(51, 57, 43)",16.756673946608426,1.0,53.0,6bae0b90fdb36a40b230ce3dbe49350e3b7aaf1f,"(1.0, 1.0, 1.9999999999999998)","(51, 57, 43)","(5, 5, 5, 41, 47, 33)",20165,1,"(25.419637986610464, 28.220927349367717, 19.662980411604266)","(-2.7770620133895143, 45.85522734936774, 13.344460823208536)"
IMG-CFAF88B4CD,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},882f1f9603c364d1cb7f81a311d1cc40399492fd,3D,"(1.0, 1.0, 1.9999999999999998)","(41, 39, 28)",17.584963816671134,3.0,52.0,e5b63763785dd0afa9401c261a42b517d9d8fa13,"(1.0, 1.0, 1.9999999999999998)","(41, 39, 28)","(5, 5, 5, 31, 29, 18)",4407,1,"(19.92330383480826, 19.810982527796686, 12.87973678239165)","(-15.321096165191712, 44.7879825277967, -28.691026435216695)"
IMG-624280518C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3a53883e3d814979d4f73db8d8f0771b9ba533cf,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(42, 52, 30)",11.89131562881563,2.0,23.0,9c0b688e0abe07cb2b73cc76bbb2c1aeb1471c5a,"(1.0, 0.9999999999999999, 1.9999999999999998)","(42, 52, 30)","(5, 5, 5, 32, 42, 20)",10455,1,"(21.163558106169297, 27.86542324246772, 14.810043041606887)","(3.18523326427216, 60.52115750029046, -30.211291004808086)"
IMG-2598452A2C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f27946efab07f215ce53d67470cd6292560f66a5,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(38, 38, 27)",12.116805170821792,1.0,33.0,7de0df0b411d34968b885a1814146f94f5559aca,"(0.9999999999999999, 1.0, 1.9999999999999998)","(38, 38, 27)","(5, 5, 5, 28, 28, 18)",3876,1,"(16.762899896800825, 15.773477812177502, 13.801083591331269)","(-17.042478238349023, 24.31157689361824, 4.921345711162282)"
IMG-95DCA281A3,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},120b828b31b4e03132a29d06e9cbc133d1fc7184,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)",10.386881141345427,1.0,23.0,65afb9cdfc9d039cda5def922303460fd36d8d20,"(0.9999999999999999, 0.9999999999999999, 2.0)","(42, 36, 28)","(5, 5, 5, 32, 26, 18)",3630,1,"(21.78181818181818, 18.587878787878786, 11.843526170798897)","(-5.536662398017562, 20.89319198595608, 37.92486167774244)"
IMG-A7D59529BB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},845a562d1941fe7c327e8f5d8d7306042258dae8,3D,"(0.9999999999999998, 0.9999999999999999, 2.0)","(54, 47, 33)",17.105750173126058,2.0,44.0,878bdeb2e2387525d3d381c96b7cdbf9ef746c5d,"(0.9999999999999998, 0.9999999999999999, 2.0)","(54, 47, 33)","(5, 5, 3, 44, 37, 28)",14237,1,"(25.008007304909743, 24.62218163939032, 17.10051274847229)","(-18.024111560063407, 39.70097940748075, -10.115557522501096)"
IMG-C494A4152C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d609df263f13dc1088284cb7f961833755151686,3D,"(1.0, 0.9999999999999999, 2.0)","(41, 49, 33)",13.078042747032294,1.0,30.0,1938a04ce49684ffdc7909e0aa69e73feca0339e,"(1.0, 0.9999999999999999, 2.0)","(41, 49, 33)","(5, 5, 5, 31, 39, 23)",8411,1,"(19.230293663060277, 24.11496849363928, 17.10545713946023)","(-2.9397735868179318, 31.643978377186233, -35.91953595149023)"
IMG-D6415F4197,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6c6d55e40cb42835a64e93f558088f5800907cd1,3D,"(1.0, 1.0, 2.0)","(30, 42, 27)",10.495590828924163,1.0,28.0,e057b5e6080eba95b54359407c57b0e8632d389e,"(1.0, 1.0, 2.0)","(30, 42, 27)","(5, 5, 1, 20, 32, 22)",4472,1,"(16.45550089445438, 20.36560822898032, 12.51721824686941)","(13.965051319005406, 19.902172327495006, 20.142242134733397)"
IMG-70906056DC,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1729b19683a05d39c074d3f9f2e857bf95f15b0e,3D,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)",13.46832183908046,2.0,39.0,a18a82f45de2acfbfcba35400a2efdbd9a6ed922,"(1.0, 1.0, 1.9999999999999998)","(29, 50, 30)","(5, 5, 5, 19, 40, 20)",1896,3,"(14.62289029535865, 12.710443037974683, 11.248945147679326)","(2.6497902953586614, 13.789243037974712, -33.842609704641376)"
IMG-D085D2AAE2,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ec34c3361301c1727f3026abc7910cf309c6e448,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(35, 42, 29)",15.114238798967863,2.0,42.0,2881fa741f898ed6630e7f18472d8ceb32581720,"(0.9999999999999999, 1.0, 1.9999999999999998)","(35, 42, 29)","(5, 5, 5, 25, 32, 19)",4611,1,"(17.25547603556712, 21.084146605942312, 13.177401865105184)","(6.343021650801482, 52.47768018524119, 11.99616190838686)"
