影像号,读者,split,n_roi,n_below,n_above,frac_below,frac_above,roi_min,roi_max
IMG-728286FD61,R1,B,1172,0,0,0.0,0.0,1.454282283782959,4.240001201629639
IMG-B586C22379,R1,A,7926,0,0,0.0,0.0,0.8253304958343506,4.841411590576172
IMG-564DB6E048,R1,A,11676,0,0,0.0,0.0,0.6173871159553528,5.526916027069092
IMG-C532A5CD27,R1,B,9182,0,0,0.0,0.0,0.8212384581565857,3.463165521621704
IMG-331EF7B671,R1,B,11514,0,0,0.0,0.0,1.3594391345977783,4.406713485717773
IMG-2D93E37CF2,R1,B,10376,0,0,0.0,0.0,0.6824986338615417,4.961508274078369
IMG-75E6956B29,R1,B,4865,0,0,0.0,0.0,1.4412105083465576,5.734729290008545
IMG-FC390CC9D2,R1,A,17309,0,0,0.0,0.0,0.6585537791252136,4.335031986236572
IMG-8E0304AACB,R1,A,22002,0,0,0.0,0.0,1.011824607849121,5.661724090576172
IMG-ADAF997FAE,R1,A,26608,0,0,0.0,0.0,0.26767441630363464,8.147777557373047
IMG-39AC997E19,R1,A,12896,0,0,0.0,0.0,0.18417154252529144,6.412463188171387
IMG-9C5230ED53,R1,A,6914,0,0,0.0,0.0,0.9370172619819641,8.773406028747559
IMG-89A7987CD0,R1,B,8903,0,0,0.0,0.0,0.7650014758110046,4.1421403884887695
IMG-9FBE24A0F3,R1,A,2443,0,0,0.0,0.0,0.7347573637962341,4.66579008102417
IMG-F9B1E01AE4,R1,B,12610,0,0,0.0,0.0,0.6480841040611267,4.787766933441162
IMG-9118ABC68F,R1,A,51623,0,0,0.0,0.0,0.5581607818603516,7.733664512634277
IMG-9ECB620A02,R1,A,10959,0,0,0.0,0.0,0.5097577571868896,7.072900772094727
IMG-8DA78E815D,R1,A,5618,0,0,0.0,0.0,0.6178802251815796,5.281425952911377
IMG-A941D4B36D,R1,A,7378,0,0,0.0,0.0,0.7484074234962463,5.958256244659424
IMG-E35461D393,R1,A,2035,0,0,0.0,0.0,1.1396998167037964,4.728912353515625
IMG-3CB7278E69,R1,A,1784,0,0,0.0,0.0,1.7304967641830444,6.4769744873046875
IMG-33B5BB86C8,R1,A,14385,0,0,0.0,0.0,0.6230092644691467,8.781826972961426
IMG-AC10C242FF,R1,A,15264,0,0,0.0,0.0,0.023240050300955772,6.099858283996582
IMG-4AAC0B5985,R1,A,10415,0,0,0.0,0.0,0.3919318914413452,5.689574241638184
IMG-396B60587F,R1,A,8818,0,0,0.0,0.0,0.5853326320648193,4.110724449157715
IMG-E29DB0EB56,R1,A,11964,0,0,0.0,0.0,0.8326493501663208,5.679012775421143
IMG-3913DEC6AF,R1,A,8407,0,0,0.0,0.0,0.3837325870990753,6.781599521636963
IMG-1517AFE9F7,R1,A,1181,0,0,0.0,0.0,0.6689227223396301,5.567552089691162
IMG-A135E42BD6,R1,A,28105,0,0,0.0,0.0,0.6805969476699829,6.535058975219727
IMG-5CB53C5107,R1,A,5565,0,0,0.0,0.0,0.6553490161895752,9.550867080688477
IMG-130301C807,R1,A,32523,0,0,0.0,0.0,0.5656653642654419,10.686182975769043
IMG-343B9B81CF,R1,A,4183,0,0,0.0,0.0,0.8570226430892944,6.00101900100708
IMG-096EE47041,R1,A,9863,0,0,0.0,0.0,0.7763898968696594,5.0498948097229
IMG-CCB5481F08,R1,A,24576,0,0,0.0,0.0,0.6725751161575317,6.8763532638549805
IMG-F4172CA658,R1,A,4591,0,0,0.0,0.0,0.940570592880249,6.205649375915527
IMG-CB92CEEA29,R1,A,46175,0,0,0.0,0.0,0.13116414844989777,10.421082496643066
IMG-CF16F87B5B,R1,A,12091,0,0,0.0,0.0,0.8520141243934631,4.6589789390563965
IMG-2AEC2AD4B0,R1,A,6943,0,0,0.0,0.0,0.5302256345748901,7.023154258728027
IMG-FC5D879142,R1,A,16550,0,0,0.0,0.0,-0.10438358038663864,8.327548027038574
IMG-DB2D19C43A,R1,A,7790,0,0,0.0,0.0,0.7573437690734863,4.988379955291748
IMG-0C0EF7B130,R1,A,3412,0,0,0.0,0.0,1.174025058746338,5.7669148445129395
IMG-2E35DB7124,R1,A,22232,0,0,0.0,0.0,0.23131133615970612,6.0671000480651855
IMG-E0E1148C51,R1,A,17814,0,0,0.0,0.0,0.8108185529708862,5.464211463928223
IMG-5E300BF54E,R1,A,9568,0,0,0.0,0.0,0.776789128780365,6.778019905090332
IMG-C5085CA1DF,R1,A,8952,0,0,0.0,0.0,0.6722672581672668,5.026510715484619
IMG-0B34BD3AA7,R1,A,12560,0,0,0.0,0.0,0.6324721574783325,6.476130962371826
IMG-037489B4CD,R1,A,16846,0,0,0.0,0.0,0.431499719619751,6.031188488006592
IMG-8B7A86E90A,R1,B,9099,0,0,0.0,0.0,0.7874622344970703,5.498706340789795
IMG-E350B9069A,R1,A,22127,0,0,0.0,0.0,0.3852592408657074,9.858304977416992
IMG-DDFA8F1560,R1,A,10860,0,0,0.0,0.0,0.7256754040718079,7.279507637023926
IMG-8C5F8FE3F9,R1,B,3320,0,0,0.0,0.0,1.4673062562942505,6.474203586578369
IMG-4DA2D1C308,R1,A,12141,0,0,0.0,0.0,0.6131529808044434,5.643318176269531
IMG-8E80801B31,R1,A,6810,0,0,0.0,0.0,1.1559553146362305,6.182102203369141
IMG-218FC1F5F4,R1,A,7112,0,0,0.0,0.0,1.353095531463623,11.190494537353516
IMG-6503C91771,R1,A,35629,0,0,0.0,0.0,0.6695600748062134,4.981477737426758
IMG-D53B868EF7,R1,A,12042,0,0,0.0,0.0,0.49191856384277344,5.655544281005859
IMG-23A3E837DC,R1,A,2449,0,0,0.0,0.0,0.7274883389472961,3.4101450443267822
IMG-35D313D7F9,R1,A,7364,0,0,0.0,0.0,0.8108200430870056,6.110115051269531
IMG-C9A32358E2,R1,A,26258,0,0,0.0,0.0,0.7865904569625854,5.846518039703369
IMG-106976E8BB,R1,A,336,0,0,0.0,0.0,0.8018774390220642,3.1409237384796143
IMG-73EC16A018,R1,A,13344,0,0,0.0,0.0,0.49831482768058777,4.583028793334961
IMG-ABE2BDFA58,R1,A,4239,0,0,0.0,0.0,0.9757359027862549,8.326364517211914
IMG-F0A26B5AD7,R1,B,2232,0,0,0.0,0.0,0.9591818451881409,4.903759956359863
IMG-70A9D26F9D,R1,A,26227,0,0,0.0,0.0,0.3162151575088501,7.0798540115356445
IMG-6E71728D0A,R1,A,2693,0,0,0.0,0.0,0.4746394455432892,6.0182108879089355
IMG-23A7063684,R1,A,8709,0,0,0.0,0.0,0.6428707838058472,6.349574089050293
IMG-35F9CC61BB,R1,A,3010,0,0,0.0,0.0,1.3571566343307495,7.612372875213623
IMG-40F7945830,R1,A,11684,0,0,0.0,0.0,0.7774578928947449,9.26895809173584
IMG-C218426CD0,R1,B,5802,0,0,0.0,0.0,0.7083037495613098,3.5586366653442383
IMG-86B97F5EA4,R1,A,10173,0,0,0.0,0.0,0.966812252998352,5.708912372589111
IMG-C96DEADDCC,R1,A,10190,0,0,0.0,0.0,1.4849011898040771,8.217446327209473
IMG-2B3A14E938,R1,A,12050,0,0,0.0,0.0,0.7809784412384033,6.32049560546875
IMG-37C5D4CCC7,R1,B,8035,0,0,0.0,0.0,1.1394591331481934,4.52264404296875
IMG-FE813C1D2A,R1,A,12213,0,0,0.0,0.0,0.6501209139823914,4.627201557159424
IMG-4A7EB02AA5,R1,A,1199,0,0,0.0,0.0,1.4137259721755981,4.978288650512695
IMG-75AAF241EB,R1,A,17045,0,0,0.0,0.0,0.7172311544418335,5.78101110458374
IMG-F3334A786F,R1,A,30769,0,0,0.0,0.0,0.6915292739868164,7.635493278503418
IMG-DCC1092F1A,R1,B,7279,0,0,0.0,0.0,0.6959887146949768,5.0831379890441895
IMG-221E334705,R1,A,10149,0,0,0.0,0.0,0.5442190766334534,6.976146221160889
IMG-F23C8BACCE,R1,A,14056,0,0,0.0,0.0,0.9879668354988098,7.110414028167725
IMG-EB5661F755,R1,A,6336,0,0,0.0,0.0,0.5900970101356506,6.751105785369873
IMG-4058D9DB94,R1,A,11922,0,0,0.0,0.0,0.525885283946991,5.739954471588135
IMG-541979D707,R1,A,6673,0,0,0.0,0.0,0.8801615834236145,8.124015808105469
IMG-A13984FE9F,R1,A,3385,0,0,0.0,0.0,1.175181269645691,5.318233966827393
IMG-101973A652,R1,A,32122,0,0,0.0,0.0,0.5261320471763611,4.397952556610107
IMG-08DAD293D8,R1,A,15288,0,0,0.0,0.0,0.43659013509750366,6.298686981201172
IMG-AF33632FA3,R1,A,11688,0,0,0.0,0.0,0.541675865650177,6.836203098297119
IMG-C0A4DCF961,R1,A,5908,0,0,0.0,0.0,1.458432912826538,6.319083213806152
IMG-E1FBDC8477,R1,A,3088,0,0,0.0,0.0,1.0331672430038452,7.592518329620361
IMG-1C3C176B7E,R1,A,29004,0,0,0.0,0.0,0.05415704473853111,10.64944076538086
IMG-0814039810,R1,B,4279,0,0,0.0,0.0,0.3281606435775757,8.468578338623047
IMG-DA89543CFA,R1,B,2975,0,0,0.0,0.0,0.6376631259918213,3.5294501781463623
IMG-0787FFA7F8,R1,B,5466,0,0,0.0,0.0,1.3960936069488525,4.569921493530273
IMG-B47DA09A33,R1,A,4789,0,0,0.0,0.0,0.8192569017410278,6.168188571929932
IMG-964D61E27E,R1,A,6544,0,0,0.0,0.0,1.0006811618804932,7.331741809844971
IMG-570F46402F,R1,A,4781,0,0,0.0,0.0,1.7515709400177002,9.602752685546875
IMG-94107097DD,R1,A,2381,0,0,0.0,0.0,1.1041992902755737,5.377910137176514
IMG-2DB6A42D34,R1,B,34009,0,0,0.0,0.0,0.6218432188034058,5.038610935211182
IMG-738CD2503A,R1,B,10138,0,0,0.0,0.0,0.7304674386978149,4.773282527923584
IMG-FAEB995D60,R1,B,6679,0,0,0.0,0.0,1.1603965759277344,4.196249961853027
IMG-CE3932CEDA,R1,A,4043,0,0,0.0,0.0,0.489412397146225,5.520300388336182
IMG-0BB0F6A309,R1,A,9940,0,0,0.0,0.0,1.385913372039795,7.160009384155273
IMG-59B11B70B9,R1,A,36774,0,1,0.0,2.7193125577853917e-05,0.5999677777290344,12.913870811462402
IMG-66019C89DD,R1,A,15232,0,0,0.0,0.0,0.8615511059761047,7.493950366973877
IMG-F23954A266,R1,B,2265,0,0,0.0,0.0,1.17343008518219,3.971635580062866
IMG-C645016C68,R1,A,12595,0,0,0.0,0.0,1.1208596229553223,9.59078598022461
IMG-9100D2E107,R1,A,2047,0,0,0.0,0.0,0.9719178080558777,5.0953168869018555
IMG-034CE1BDA5,R1,B,9843,0,0,0.0,0.0,0.9558224081993103,4.595516681671143
IMG-D523C1CE5F,R1,B,9865,0,0,0.0,0.0,0.49640923738479614,10.806132316589355
IMG-983E2BC02B,R1,A,17873,0,0,0.0,0.0,0.2142839878797531,9.986698150634766
IMG-4091F4CA78,R1,B,76659,0,0,0.0,0.0,0.5514650940895081,6.10903263092041
IMG-CCF0A985CA,R1,B,6917,0,0,0.0,0.0,0.8049716949462891,3.8562192916870117
IMG-07E4A4F88B,R1,B,3242,0,0,0.0,0.0,1.142756462097168,4.027988433837891
IMG-01DD783D86,R1,B,12897,0,0,0.0,0.0,0.9208223819732666,4.283028602600098
IMG-59057F2048,R1,A,8229,0,0,0.0,0.0,0.3538721203804016,8.361162185668945
IMG-08D009EB7E,R1,B,11281,0,0,0.0,0.0,1.0150792598724365,5.049455642700195
IMG-8A3B5398AB,R1,A,3957,0,0,0.0,0.0,0.9352428317070007,4.173386096954346
IMG-95A4895ACC,R1,B,4379,0,0,0.0,0.0,1.8246341943740845,5.3969035148620605
IMG-00364F760E,R1,A,4421,0,0,0.0,0.0,0.5472689867019653,3.299859046936035
IMG-B5F9077483,R1,A,23404,0,0,0.0,0.0,0.4783262014389038,5.773449897766113
IMG-BC8AB8F6A4,R1,A,1514,0,0,0.0,0.0,0.6144641637802124,4.2586541175842285
IMG-C435FCF270,R1,A,612,0,0,0.0,0.0,0.671558678150177,2.8001325130462646
IMG-BA39BCD54C,R1,A,41632,0,0,0.0,0.0,0.43317216634750366,4.630967617034912
IMG-D79FE4D26B,R1,A,15117,0,0,0.0,0.0,0.6944068670272827,6.770960330963135
IMG-B658BE7023,R1,A,4709,0,0,0.0,0.0,0.7813466787338257,3.524832248687744
IMG-18C718D733,R1,A,3806,0,0,0.0,0.0,1.3701553344726562,4.975349426269531
IMG-CEF96B0BDF,R1,A,45829,0,0,0.0,0.0,0.4399578273296356,6.083059787750244
IMG-90698FE536,R1,A,5284,0,0,0.0,0.0,0.6663503646850586,6.246829986572266
IMG-F48A5C5E70,R1,A,13051,0,0,0.0,0.0,0.22510191798210144,5.074650287628174
IMG-45C8FC8645,R1,A,36451,0,0,0.0,0.0,0.706439733505249,4.2676777839660645
IMG-056BB79AE2,R1,A,5066,0,0,0.0,0.0,0.8701481223106384,5.8419060707092285
IMG-048378B0B0,R1,A,6677,0,0,0.0,0.0,0.7111846208572388,5.166825771331787
IMG-5B62E67F31,R1,A,13266,0,0,0.0,0.0,0.4393586814403534,3.535754919052124
IMG-ADCAE30DC9,R1,A,11978,0,0,0.0,0.0,0.708721935749054,5.600789546966553
IMG-83DFD06BCD,R1,A,1406,0,0,0.0,0.0,0.9091594219207764,4.145163536071777
IMG-5475217B6F,R1,A,4472,0,0,0.0,0.0,1.0190231800079346,3.505162477493286
IMG-532247ECE5,R1,A,6873,0,0,0.0,0.0,0.8635883331298828,3.903244733810425
IMG-3E95C8DB0D,R1,A,6569,0,0,0.0,0.0,0.5550598502159119,3.2277991771698
IMG-25FD3B5DE5,R1,A,26548,0,0,0.0,0.0,0.42041948437690735,6.636101245880127
IMG-52C0E1D917,R1,A,12292,0,0,0.0,0.0,0.9500069618225098,5.2924675941467285
IMG-D898F4BC7F,R1,A,23975,0,0,0.0,0.0,0.48231014609336853,4.368463039398193
IMG-C2D5185F71,R1,A,5640,0,0,0.0,0.0,0.5947034955024719,4.4191060066223145
IMG-FDD88D02F4,R1,A,5175,0,0,0.0,0.0,0.5020289421081543,4.610749244689941
IMG-ECE86CBFCB,R1,A,5636,0,0,0.0,0.0,0.7458897233009338,2.9632673263549805
IMG-ECE86CBFCB,R2,A,17768,0,0,0.0,0.0,0.709757387638092,5.652618885040283
IMG-71A92C854C,R1,A,1583,0,0,0.0,0.0,0.7032305598258972,4.258933067321777
IMG-4BE13F4E13,R1,A,2611,0,0,0.0,0.0,0.8978387117385864,3.97786808013916
IMG-4884AB4AC8,R1,B,3360,0,0,0.0,0.0,0.9718140363693237,3.821526050567627
IMG-D31CF4ABF7,R1,A,7429,0,0,0.0,0.0,1.0700384378433228,6.635920524597168
IMG-D31CF4ABF7,R2,A,5997,0,0,0.0,0.0,0.9846535921096802,7.3277435302734375
IMG-3B44EA9EDA,R1,A,5743,0,0,0.0,0.0,0.6484314203262329,3.0794057846069336
IMG-1443F6A23F,R1,A,6811,0,0,0.0,0.0,0.6960451006889343,3.467998743057251
IMG-B28B26956D,R1,A,19656,0,0,0.0,0.0,0.46369457244873047,3.601069450378418
IMG-99E65D7E1C,R1,A,20797,0,0,0.0,0.0,0.613724946975708,8.201690673828125
IMG-34BFEBF375,R1,A,7222,0,0,0.0,0.0,0.6179717779159546,3.5567915439605713
IMG-71847CEE34,R1,A,5737,0,0,0.0,0.0,0.6902040243148804,3.0503275394439697
IMG-71847CEE34,R2,A,16697,0,0,0.0,0.0,0.39744138717651367,4.899407863616943
IMG-5DAF53AF3D,R1,A,5171,0,0,0.0,0.0,0.9853147864341736,4.0834574699401855
IMG-E89EC378B1,R1,A,4450,0,0,0.0,0.0,0.9683851003646851,3.92858624458313
IMG-F3EC7019ED,R1,B,13014,1,0,7.68403258029814e-05,0.0,-0.2587817907333374,9.441848754882812
IMG-560A2D2807,R1,A,6979,0,0,0.0,0.0,0.6350182890892029,1.7008106708526611
IMG-65C0968A2E,R1,A,4561,0,0,0.0,0.0,1.1379411220550537,4.040762424468994
IMG-61633188FB,R1,A,3783,0,0,0.0,0.0,0.7519673109054565,3.5129334926605225
IMG-BF73322C5C,R1,A,11278,0,0,0.0,0.0,0.34361714124679565,3.6049623489379883
IMG-D3F91516C3,R1,A,45489,0,0,0.0,0.0,0.19128943979740143,5.7652106285095215
IMG-31AB090078,R1,A,12077,0,0,0.0,0.0,0.5720733404159546,2.401315450668335
IMG-7E917C3EC5,R1,A,7669,0,0,0.0,0.0,0.7672019600868225,4.06151008605957
IMG-200CA22DBE,R1,A,5851,0,0,0.0,0.0,0.48693808913230896,5.4730753898620605
IMG-CEDD7846C8,R1,A,3765,0,0,0.0,0.0,0.9604647159576416,5.635708808898926
IMG-70D081DD25,R1,A,5279,0,0,0.0,0.0,0.6873424053192139,4.93841552734375
IMG-94DF99FE42,R1,A,2316,0,0,0.0,0.0,0.7159762978553772,2.420104742050171
IMG-0471D6CDD7,R1,A,18576,0,0,0.0,0.0,0.6360548138618469,2.773298978805542
IMG-16B74920F6,R1,A,5626,0,0,0.0,0.0,0.7371782064437866,4.587981224060059
IMG-182FA24923,R1,A,5717,0,0,0.0,0.0,0.5908991694450378,1.7231874465942383
IMG-6685A85474,R1,A,11987,0,0,0.0,0.0,0.7791979908943176,6.288257122039795
IMG-55BC476FD3,R1,A,65491,0,0,0.0,0.0,0.48603737354278564,6.516626834869385
IMG-F1FDCA2F9F,R1,A,14352,0,0,0.0,0.0,0.6491588354110718,4.530910015106201
IMG-F559EB0574,R1,A,4526,0,0,0.0,0.0,0.8220244646072388,3.832918643951416
IMG-182FA24923,R2,A,9166,0,0,0.0,0.0,0.6583341360092163,2.3277735710144043
IMG-84841D4C1F,R1,A,7121,0,0,0.0,0.0,0.5655037760734558,2.3300435543060303
IMG-8CA328DB7E,R1,A,7985,0,0,0.0,0.0,0.665244996547699,3.9127204418182373
IMG-3BC56FB663,R1,A,5474,0,0,0.0,0.0,0.9280185103416443,4.365926742553711
IMG-A7A1E7C01F,R1,A,10657,0,0,0.0,0.0,0.6461620330810547,4.6867523193359375
IMG-4DCF788A79,R1,A,1604,0,0,0.0,0.0,1.1685620546340942,3.911835193634033
IMG-31794FC2B5,R1,A,6484,0,0,0.0,0.0,0.8287874460220337,3.292775869369507
IMG-CE5F36D2D1,R1,A,6312,0,0,0.0,0.0,0.5271579623222351,4.27109432220459
IMG-5A2D81D110,R1,A,17629,0,0,0.0,0.0,0.5362553000450134,4.39137077331543
IMG-43B8CB3C00,R1,A,12877,0,0,0.0,0.0,0.5550874471664429,5.006773471832275
IMG-84EC128C44,R1,A,11841,0,0,0.0,0.0,0.7651214599609375,5.0062947273254395
IMG-B7F11D3A36,R1,A,3123,0,0,0.0,0.0,0.8270679116249084,3.4087564945220947
IMG-B1DBEB52F4,R1,A,21919,0,0,0.0,0.0,0.8007251620292664,8.920660972595215
IMG-B1DBEB52F4,R2,A,50045,0,0,0.0,0.0,-0.02978656068444252,10.74460220336914
IMG-825C59B3C8,R1,A,17490,0,0,0.0,0.0,0.5420103669166565,5.7584991455078125
IMG-825C59B3C8,R2,A,20291,0,0,0.0,0.0,0.5130932331085205,6.532670021057129
IMG-F279B634FE,R1,A,40084,0,0,0.0,0.0,0.40717020630836487,3.9010934829711914
IMG-3AD28CABC8,R1,A,9175,0,0,0.0,0.0,0.5567219853401184,4.3898749351501465
IMG-3C999F5A73,R1,A,5095,0,0,0.0,0.0,0.6999303698539734,2.949532985687256
IMG-51BE456A2B,R1,A,10803,0,0,0.0,0.0,0.4634416103363037,3.3379757404327393
IMG-347471A6EE,R1,A,8737,0,0,0.0,0.0,0.880885660648346,3.6329703330993652
IMG-752909BDF6,R1,A,2260,0,0,0.0,0.0,0.8578143119812012,3.296722650527954
IMG-0FDE88947B,R1,A,12182,0,0,0.0,0.0,0.8110491633415222,2.574671983718872
IMG-31A6F1A42B,R1,A,6070,0,0,0.0,0.0,0.5716158151626587,2.156522035598755
IMG-BA54202DCF,R1,A,8363,0,0,0.0,0.0,0.925014317035675,3.845546007156372
IMG-6FB428CEA6,R1,A,7212,0,0,0.0,0.0,0.8073598742485046,4.834385395050049
IMG-A7715CCF71,R1,A,2637,0,0,0.0,0.0,0.7510941028594971,2.970949411392212
IMG-5D365168EC,R1,A,2192,0,0,0.0,0.0,1.3711014986038208,6.246996879577637
IMG-1252F541E2,R1,A,13783,0,0,0.0,0.0,0.6296331286430359,2.871452569961548
IMG-1B4D6270C0,R1,A,8462,0,0,0.0,0.0,0.5869757533073425,4.067813873291016
IMG-14459C284D,R1,A,6272,0,0,0.0,0.0,0.9532768726348877,4.395761013031006
IMG-E0E0FAFD6E,R1,A,52450,0,0,0.0,0.0,0.426620751619339,5.44244384765625
IMG-2B954DE3B9,R1,A,9602,0,0,0.0,0.0,0.8223569393157959,4.65376091003418
IMG-DF695B7893,R1,A,1061,0,0,0.0,0.0,1.0097413063049316,4.212110996246338
IMG-24A0E13BBA,R1,A,25080,0,0,0.0,0.0,0.7781505584716797,5.504183769226074
IMG-72F57C8B9D,R1,A,1682,0,0,0.0,0.0,0.9455499053001404,4.731964588165283
IMG-F3F3B02567,R1,A,10386,0,0,0.0,0.0,0.6219658851623535,6.217770576477051
IMG-F722D1867D,R1,A,3689,0,0,0.0,0.0,0.814348042011261,3.1857969760894775
IMG-4AC55E7DF0,R1,B,5559,0,0,0.0,0.0,1.1156307458877563,3.7512319087982178
IMG-B43CAB599F,R1,A,6248,0,0,0.0,0.0,0.9070442914962769,7.50415563583374
IMG-72F57C8B9D,R2,A,3642,0,0,0.0,0.0,0.8260300755500793,6.47708797454834
IMG-1D973558E3,R1,A,10645,0,0,0.0,0.0,0.7983479499816895,5.7515950202941895
IMG-F8825C15D4,R1,A,14477,0,0,0.0,0.0,0.7578331828117371,3.4826459884643555
IMG-F8825C15D4,R2,A,15952,0,0,0.0,0.0,0.5510724782943726,5.754314422607422
IMG-ED52B7F24B,R1,A,7630,0,0,0.0,0.0,0.6907979846000671,2.8219428062438965
IMG-0A000C0269,R1,A,3101,0,0,0.0,0.0,0.8479335308074951,2.720494508743286
IMG-CF992A7163,R1,A,2003,0,0,0.0,0.0,0.6302382349967957,1.5363446474075317
IMG-E144DDC3AE,R1,A,3021,0,0,0.0,0.0,0.5808102488517761,1.927925705909729
IMG-08E659F23A,R1,A,7946,0,0,0.0,0.0,0.7887978553771973,3.0094540119171143
IMG-1A71CBBE7D,R1,A,6837,0,0,0.0,0.0,0.7505386471748352,3.042710065841675
IMG-EDE71F65A0,R1,A,5441,0,0,0.0,0.0,0.5785670280456543,3.660318613052368
IMG-2E8214BE2B,R1,A,2187,0,0,0.0,0.0,0.7700981497764587,2.0329091548919678
IMG-90A2CAF22A,R1,A,30808,0,0,0.0,0.0,0.35675930976867676,3.7072596549987793
IMG-1AEFA3EFE6,R1,A,13031,0,0,0.0,0.0,0.552657961845398,2.720417022705078
IMG-DA4569F340,R1,A,7591,0,0,0.0,0.0,0.7434825301170349,2.8147037029266357
IMG-DA4569F340,R2,A,14748,0,0,0.0,0.0,0.6900373101234436,3.325587749481201
IMG-FB631A79B3,R1,A,6108,0,0,0.0,0.0,1.1091781854629517,4.629655838012695
IMG-5499170604,R1,A,944,0,0,0.0,0.0,0.8972329497337341,3.89861798286438
IMG-E9EDC2335C,R1,A,12200,0,0,0.0,0.0,0.6784178018569946,4.191929340362549
IMG-4D0EB0D8B3,R1,A,3639,0,0,0.0,0.0,1.2484314441680908,5.306636333465576
IMG-72D76DF319,R1,A,104260,0,0,0.0,0.0,0.6492494344711304,2.873551368713379
IMG-49ADFFE3F2,R1,A,8013,0,0,0.0,0.0,0.742245614528656,2.3239381313323975
IMG-F86458F022,R1,A,31641,0,0,0.0,0.0,0.806567907333374,5.3147687911987305
IMG-9363DDA9D9,R1,A,8779,0,0,0.0,0.0,0.6659597754478455,1.8986937999725342
IMG-3A7BB45B2B,R1,A,2963,0,0,0.0,0.0,0.7709510922431946,4.354224681854248
IMG-41F869FACD,R1,A,1645,0,0,0.0,0.0,1.119335651397705,2.8787240982055664
IMG-BF18EB6B25,R1,A,4920,0,0,0.0,0.0,0.5982818007469177,3.3917157649993896
IMG-B0E51AD8F2,R1,A,11151,0,0,0.0,0.0,0.6335058212280273,3.649043560028076
IMG-7779039B4D,R1,A,1541,0,0,0.0,0.0,1.596975326538086,5.160977840423584
IMG-6DD5C1D207,R1,A,9412,0,0,0.0,0.0,0.7917298078536987,4.757762432098389
IMG-12B96F8D2D,R1,A,5509,0,0,0.0,0.0,0.5876932144165039,4.105650424957275
IMG-FF9305570E,R1,A,12116,0,0,0.0,0.0,0.8134555220603943,5.215516567230225
IMG-1D3C0F8FA0,R1,A,4448,0,0,0.0,0.0,0.874419093132019,4.560224533081055
IMG-9739F308BF,R1,A,11598,0,0,0.0,0.0,0.7311392426490784,3.3965117931365967
IMG-B59F8E0050,R1,A,6684,0,0,0.0,0.0,1.0875945091247559,4.842479228973389
IMG-E518F85E8B,R1,A,9396,0,0,0.0,0.0,1.0185747146606445,5.352551460266113
IMG-16B3264BD9,R2,A,4256,0,0,0.0,0.0,0.4783729314804077,5.954720973968506
IMG-46D9CAD894,R1,A,1447,0,0,0.0,0.0,1.1807547807693481,4.244746685028076
IMG-D912BD7931,R1,A,6854,0,0,0.0,0.0,0.8159011602401733,4.373462677001953
IMG-A3C8C2DD06,R1,A,8833,0,0,0.0,0.0,0.4927022457122803,4.2939252853393555
IMG-A94AF0E2B7,R1,A,6252,0,0,0.0,0.0,0.810110330581665,6.469056606292725
IMG-8BF8DD5DE4,R1,A,10399,0,0,0.0,0.0,0.7568184733390808,4.593403339385986
IMG-8BF8DD5DE4,R2,A,16355,0,0,0.0,0.0,0.6574385166168213,5.4718475341796875
IMG-16B3264BD9,R1,A,2937,0,0,0.0,0.0,0.6841381192207336,4.416330337524414
IMG-D1AF77C161,R1,A,21406,0,0,0.0,0.0,0.36510929465293884,8.552831649780273
IMG-9F1071F4E8,R1,A,17514,0,0,0.0,0.0,0.3765456974506378,6.5768585205078125
IMG-66B4D4AA09,R1,A,7474,0,0,0.0,0.0,1.0363212823867798,5.957766532897949
IMG-C870A6AC1C,R1,A,31192,0,0,0.0,0.0,0.6296853423118591,6.155532360076904
IMG-6F0D79FD2F,R1,A,5435,0,0,0.0,0.0,1.0742653608322144,3.988969326019287
IMG-9CAFFB700F,R1,A,11766,0,0,0.0,0.0,0.788712739944458,6.9101691246032715
IMG-34B5A93F0D,R1,A,39812,0,0,0.0,0.0,0.3188106119632721,4.805936336517334
IMG-34B5A93F0D,R2,A,26840,0,0,0.0,0.0,-0.02647264488041401,7.038501262664795
IMG-FAF6535602,R1,A,12873,0,0,0.0,0.0,0.7049108743667603,4.502137660980225
IMG-E90D2F9CF7,R1,A,6799,0,0,0.0,0.0,0.8429937362670898,6.201166152954102
IMG-5257F0B748,R1,A,3050,0,0,0.0,0.0,1.133119821548462,4.305444717407227
IMG-9C7F306FC4,R1,A,5057,0,0,0.0,0.0,1.0306470394134521,4.891804218292236
IMG-30F089654C,R1,A,25878,0,0,0.0,0.0,0.7410034537315369,5.0858612060546875
IMG-7D9C529BB1,R1,A,11945,0,0,0.0,0.0,0.422585666179657,4.460090637207031
IMG-22AD8047D7,R1,B,2324,0,0,0.0,0.0,1.33246910572052,3.3638336658477783
IMG-2D53CE5376,R1,A,14468,0,0,0.0,0.0,0.8932202458381653,6.009803771972656
IMG-674546F2D1,R1,A,14065,0,0,0.0,0.0,0.9461597204208374,5.505946636199951
IMG-27DA8AE9DB,R1,A,8490,0,0,0.0,0.0,0.681796133518219,5.102846622467041
IMG-BE686C84B9,R1,A,5478,0,0,0.0,0.0,1.0976226329803467,7.066715717315674
IMG-EE9195B25E,R1,A,15011,0,0,0.0,0.0,0.8661035299301147,5.751205921173096
