影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-34BFEBF375,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e171e9dc2ac076eeffce51a0805dac848ca895cc,3D,"(1.0, 1.0, 2.0)","(48, 55, 21)",84.63814935064936,14.0,174.0,611a418db3db401b34838320db449520995fbcc5,"(1.0, 1.0, 2.0)","(48, 55, 21)","(5, 5, 5, 38, 45, 11)",7222,1,"(26.46386042647466, 27.372888396566047, 9.40598172251454)","(3.708864879986997, 42.880898962115296, -20.805874161241505)"
IMG-71847CEE34,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c2582df63485d902f1411bd95d52bb63aa8c92fa,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(50, 64, 33)",91.28280303030303,1.0,174.0,e2b0617d1a4edd4c66c2f6756107ec84d9be6099,"(1.0, 0.9999999999999999, 1.9999999999999998)","(50, 64, 33)","(6, 23, 3, 31, 35, 20)",5737,1,"(19.421300331183545, 42.62785427924002, 12.383127069897158)","(7.1216641828764224, 36.21581863951293, -58.133534501044025)"
IMG-71847CEE34,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},153f397093e50f7cea3139352b6a345d3e7d27cd,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(50, 64, 33)",79.24118371212121,19.0,174.0,ce02b3725d63a7586747ff4d2a771be6f034bb7d,"(1.0, 0.9999999999999999, 1.9999999999999998)","(50, 64, 33)","(5, 5, 6, 40, 54, 25)",16697,1,"(25.357788824339703, 35.33011918308678, 16.58303886925795)","(12.813553120993312, 25.585876626306803, -54.437228913811026)"
IMG-5DAF53AF3D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8db6d988bebaa77b261d7de6e5c8b8c6a83b9d2c,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(42, 41, 28)",80.83976273436204,1.0,174.0,af807d3595ddeb122311033a05a0b2d7e313959d,"(0.9999999999999999, 1.0, 1.9999999999999998)","(42, 41, 28)","(5, 5, 3, 32, 31, 20)",5171,1,"(19.942564300908916, 21.85805453490621, 12.090117965577258)","(-11.272994287588965, 56.15760389679269, -26.41814720585375)"
IMG-61633188FB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},836681f242e70dd037e8203713e17ec27dbc2750,3D,"(1.0, 1.0, 2.0)","(37, 52, 19)",90.58904147062042,19.0,174.0,3c09b904d9f08ea3d5e5b020f6ddef07c8c97755,"(1.0, 1.0, 2.0)","(37, 52, 19)","(5, 5, 5, 27, 42, 9)",3783,1,"(18.80253766851705, 27.114988104678826, 9.039122389637853)","(-5.9368828164366505, 24.53814380566743, 32.9100609296786)"
IMG-BF73322C5C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},59f26aac3dcd8b0dcd0720937303feac961efd06,3D,"(1.0, 1.0, 2.0)","(50, 43, 34)",76.71050615595075,1.0,174.0,24a0b44387cb3bb308e11514ff26fdfea737e12b,"(1.0, 1.0, 2.0)","(50, 43, 34)","(5, 5, 1, 40, 33, 30)",11278,1,"(22.371342436602234, 21.702163504167405, 15.239315481468346)","(-5.299396455289461, 33.9091652603179, -29.392233463775213)"
IMG-D3F91516C3,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},de0683e3d6d7c2fc0d72a2f8bdb7ad73ff945d57,3D,"(1.0, 1.0, 1.9999999999999998)","(75, 75, 33)",57.16680404040404,27.0,102.0,fceb7fa9f1dd066a8d1068b5726bee02db026f9f,"(1.0, 1.0, 1.9999999999999998)","(75, 75, 33)","(5, 5, 1, 65, 65, 32)",45489,1,"(32.91694695420871, 39.215766449031634, 17.055793708369055)","(-11.027298650170962, 34.73512014969508, 56.5349560094103)"
IMG-31AB090078,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9a7261f42b7faae4cb59f281dbff173f99ffc6a9,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(43, 53, 30)",77.36524791575252,21.0,168.0,e5fb41692a636ae9d5dbc9eb31d19ef4f94ea68c,"(0.9999999999999999, 0.9999999999999999, 2.0)","(43, 53, 30)","(5, 5, 1, 33, 43, 26)",12077,1,"(22.079241533493416, 24.960751842344955, 14.353813033038007)","(-16.357511035300817, 35.1187878926301, 19.20068621274853)"
IMG-E89EC378B1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},39a061080a169d29813014549458b2da99a1a919,3D,"(1.0, 1.0, 2.0)","(44, 38, 25)",71.93160287081339,6.0,174.0,d0c40f0f5e329c497f97e37104f494b80838c2f3,"(1.0, 1.0, 2.0)","(44, 38, 25)","(5, 5, 5, 34, 28, 15)",4450,1,"(23.18629213483146, 18.385168539325843, 11.373707865168539)","(-12.874649637438367, 47.56320051071201, -39.114656205606416)"
IMG-F3EC7019ED,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},861d0889d1bf75c3a63dbfe89a2d002391e2b766,3D,"(1.0, 1.0, 1.9999999999999998)","(54, 46, 36)",61.934659599212736,22.0,108.0,0cd79f395fa7721ac9ea09ee06382c033b5c10bd,"(1.0, 1.0, 1.9999999999999998)","(54, 46, 36)","(5, 5, 5, 44, 36, 26)",13014,1,"(25.79844782541878, 20.624942369755647, 16.597971415398803)","(8.72907837425312, 61.337524144469654, -28.457342037316188)"
IMG-560A2D2807,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6db7dea632455d1f9d36e5b311fa77b3e7ec42f6,3D,"(1.0, 1.0, 1.9999999999999998)","(49, 46, 30)",86.72642709257616,20.0,174.0,1d644701de124a3a56d69d880e706e58b55f8168,"(1.0, 1.0, 1.9999999999999998)","(49, 46, 30)","(5, 5, 3, 39, 36, 22)",6979,1,"(23.76973778478292, 23.196016621292447, 14.412809858145867)","(-29.533600278507386, 4.9026553694663875, -46.99531672959797)"
IMG-65C0968A2E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},99d7bd7dc0b5ec35a7edc437926eb2ca4419843e,3D,"(1.0, 1.0, 2.0)","(42, 40, 25)",62.7317619047619,1.0,173.0,b02c9161312268d7e459e7edad51ea6bbcb2e843,"(1.0, 1.0, 2.0)","(42, 40, 25)","(5, 5, 5, 32, 30, 15)",4561,1,"(20.02959877219908, 21.07914930936198, 10.60249945187459)","(-11.175343703784218, 37.28047811527611, -26.22790109625084)"
IMG-7E917C3EC5,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a75812bbfe1da8e42ea1a3b27c46729ef31213ab,3D,"(1.0, 1.0, 2.0)","(37, 53, 27)",82.40718076567133,1.0,174.0,43b083ec60804b7b205ca2e986bc86c88cc93b92,"(1.0, 1.0, 2.0)","(37, 53, 27)","(5, 5, 5, 27, 43, 18)",7669,1,"(19.60320771938975, 25.362759160255575, 14.364975876907028)","(-0.8752802582605739, 51.490815801719634, 31.28343377728849)"
IMG-200CA22DBE,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3783f9989240c3cc584d69a4a186d780ac00d078,3D,"(0.9999999999999999, 1.0, 2.0)","(47, 37, 28)",85.23159861989649,14.0,174.0,d144769095f89d39198acc42372675c8193b741c,"(0.9999999999999999, 1.0, 2.0)","(47, 37, 28)","(5, 5, 1, 37, 27, 22)",5851,1,"(22.792172278243036, 16.696462143223382, 13.257562809776106)","(-0.6100442992810073, 38.07857761892312, 55.91922740593961)"
IMG-CEDD7846C8,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a1b98d7295b4e88bca565102e42bc0c10c0f2f70,3D,"(1.0, 0.9999999999999999, 2.0)","(40, 37, 23)",65.7725910693302,21.0,151.0,fd526d270f39ab02f3ca10198cf954fdf86dd390,"(1.0, 0.9999999999999999, 2.0)","(40, 37, 23)","(5, 5, 5, 30, 27, 13)",3765,1,"(19.266666666666666, 18.887649402390437, 11.630013280212484)","(-8.690168074045506, 69.91151193505908, -42.764088893805216)"
IMG-70D081DD25,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c4f692fbb5854e202ac53e8644b461243fd9355f,3D,"(0.9999999999999999, 1.0, 2.0)","(40, 43, 24)",65.44343507751938,23.0,109.0,cd5eb2ab89628dc0dd01312f25782ad8080d402f,"(0.9999999999999999, 1.0, 2.0)","(40, 43, 24)","(5, 5, 1, 30, 33, 18)",5279,1,"(19.669823830270886, 22.375071036181094, 10.292479636294752)","(-8.085376604218887, 36.06021708407775, 2.863160282330302)"
IMG-6685A85474,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},53a3dc58326b88658368a830b9fff71a799f839e,3D,"(0.9999999999999999, 1.0, 2.0)","(52, 54, 27)",62.89252928141817,11.0,164.0,379264f1583f1ccbc17881b53193ff0256fc3654,"(0.9999999999999999, 1.0, 2.0)","(52, 54, 27)","(5, 5, 5, 42, 44, 20)",11987,1,"(23.93576374405606, 26.465170601484942, 13.669475264870275)","(-10.682076634305005, 51.23120915719177, 35.206962558248854)"
IMG-55BC476FD3,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6cbeddf90ea7e6533d82908cb8180c0e1a8b0864,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(81, 82, 30)",59.4893807086219,22.0,147.0,dfd639fda9807b3e007e851ee7fc399b26b5381e,"(1.0, 0.9999999999999999, 1.9999999999999998)","(81, 82, 30)","(5, 5, 1, 71, 72, 28)",65491,1,"(41.31334076437984, 41.036325601991116, 12.557114718052862)","(-10.70336771912394, 47.49210531988147, -2.536247254839438)"
IMG-F1FDCA2F9F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},eb99792f1744c3664cfb5df10e5a39048a95baee,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(45, 60, 29)",80.88035759897829,18.0,170.0,772f108ab8e70c75666aaf8b7fb6058513ef640f,"(0.9999999999999999, 1.0, 1.9999999999999998)","(45, 60, 29)","(5, 5, 0, 35, 50, 24)",14352,1,"(21.320164437012263, 28.015328874024526, 11.415551839464882)","(-10.137491365280756, 34.74686851612162, -16.20800548866432)"
IMG-F559EB0574,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},69d5e4786f0700123246afb768a781f828e7a41e,3D,"(1.0, 1.0, 2.0)","(41, 38, 26)",92.09844968895032,7.0,174.0,0dd6af4bbc700dbcf7a6717a770bd768e4029b73,"(1.0, 1.0, 2.0)","(41, 38, 26)","(5, 5, 1, 31, 28, 20)",4526,1,"(18.8519664162616, 19.915819708351744, 11.287671232876713)","(-14.212436809959343, 49.2984809183756, -22.92869718997799)"
IMG-94DF99FE42,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ae2e32910ab5923253e9407a31659c73914b74a9,3D,"(1.0, 0.9999999999999999, 2.0)","(34, 35, 20)",72.52004201680673,8.0,174.0,15212903f02009b7a9be5e1d3695ff3ed23cf59d,"(1.0, 0.9999999999999999, 2.0)","(34, 35, 20)","(5, 5, 0, 24, 25, 15)",2316,1,"(16.306563039723663, 18.655008635578582, 6.960708117443868)","(-15.850576637901845, 33.09719280611917, 35.622639018875454)"
IMG-0471D6CDD7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f3589ffebb26974d805440962d34b56fd775626f,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(51, 55, 30)",82.65005347593583,17.0,169.0,0d5a990ec8ffc175972cb9b48fefab0e5e2f11c9,"(0.9999999999999999, 0.9999999999999999, 2.0)","(51, 55, 30)","(5, 5, 0, 41, 45, 30)",18576,1,"(25.12171619293712, 26.48907192075797, 15.99547803617571)","(-18.267538017419355, 34.96533725538076, 31.895692179211338)"
IMG-16B74920F6,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b35b58a67be986b274207945dd1738ae5517fa3d,3D,"(1.0, 1.0, 1.9999999999999998)","(39, 42, 31)",71.63364055299539,12.0,157.0,30f0bce66981ff9aceee9dc0bcc780d5e00c04ca,"(1.0, 1.0, 1.9999999999999998)","(39, 42, 31)","(5, 5, 4, 29, 32, 23)",5626,1,"(18.600071098471382, 21.04337006754355, 14.782616423746889)","(1.9776572075237624, 34.633635933447636, 23.533818821645323)"
IMG-3BC56FB663,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0082537ffec4a9a0e496d1d759b32131e2d746dc,3D,"(1.0, 1.0, 2.0)","(47, 41, 23)",63.13772252431127,16.0,123.0,449f240a2bbf791c1b4356c8407e46052073c9f5,"(1.0, 1.0, 2.0)","(47, 41, 23)","(5, 5, 5, 37, 31, 13)",5474,1,"(24.065217391304348, 18.774936061381073, 8.774570697844355)","(12.750735162642343, 50.017711545097576, -1.762558604311291)"
IMG-A7A1E7C01F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a15d30f5ffb12b42091a68946c50cc6603553a6f,3D,"(1.0, 1.0, 2.0)","(51, 43, 29)",77.42134062927497,4.0,174.0,7e02dc8529d658d154ea5e16cfaf43b18da50a1a,"(1.0, 1.0, 2.0)","(51, 43, 29)","(5, 5, 0, 41, 33, 24)",10657,1,"(25.443089049451064, 21.80763817209346, 12.519752275499672)","(-4.528203597094258, 66.74609646300433, 2.9487844515552624)"
IMG-4DCF788A79,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},431d5331c85f82f574754d35b5b1f51ab09e27d6,3D,"(1.0, 1.0, 2.0)","(32, 31, 21)",65.17285906298002,9.0,174.0,92e448c04d8f76a405af9509a29b5eabd759c312,"(1.0, 1.0, 2.0)","(32, 31, 21)","(5, 5, 5, 22, 21, 11)",1604,1,"(13.41209476309227, 15.402743142144638, 9.963216957605985)","(-10.608344358074284, 49.94562442594021, -23.857767314721222)"
IMG-31794FC2B5,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c4f3779602d7beb13d297b5327002ad49f344d81,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(47, 46, 28)",88.40417272366857,3.0,174.0,419cffb2279df52547319a45687cdd6086ee4253,"(0.9999999999999999, 0.9999999999999999, 2.0)","(47, 46, 28)","(5, 5, 0, 37, 36, 23)",6484,1,"(22.55305367057372, 22.077421344848858, 9.166718075262184)","(-1.4226768180294869, 44.81134936222684, 21.548289001027722)"
IMG-182FA24923,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d31f170dd9ac8351b55bc4dff9acd1ba48eacf3d,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 42, 27)",88.60984126984127,22.0,174.0,f4e36dc54a3528631de372cbfc20034e644b122e,"(1.0, 1.0, 1.9999999999999998)","(50, 42, 27)","(5, 6, 2, 40, 29, 20)",5717,1,"(24.838026937204827, 17.962567780304354, 12.125590344586321)","(-29.92388015220783, 4.216922563338949, 17.22942748116482)"
IMG-182FA24923,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b23fea46f5e0ebcd280c206c040091e2f7126e7b,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 42, 27)",80.01250440917107,27.0,163.0,b27691a9fbca33a9c3cc2287ac9d184c4e736806,"(1.0, 1.0, 1.9999999999999998)","(50, 42, 27)","(5, 5, 2, 40, 32, 20)",9166,1,"(24.492908575169103, 19.31747763473707, 11.83722452542003)","(-30.282271485180637, 3.0258452630751638, 16.36896918123256)"
