影像号,读者,split,n_roi,n_below,n_above,frac_below,frac_above,roi_min,roi_max
IMG-30F089654C,R1,A,25878,0,0,0.0,0.0,-3.675291061401367,5.712194442749023
IMG-7D9C529BB1,R1,A,11945,0,0,0.0,0.0,-3.615222454071045,5.5298357009887695
IMG-22AD8047D7,R1,B,2324,0,0,0.0,0.0,-2.236406087875366,6.296342372894287
IMG-9C7F306FC4,R1,A,5057,0,0,0.0,0.0,-3.3901138305664062,4.614394187927246
IMG-D6AD15F9D9,R1,A,37716,0,0,0.0,0.0,-3.3991010189056396,5.709631443023682
IMG-893073F906,R1,A,10817,0,0,0.0,0.0,-2.9864280223846436,3.11051344871521
IMG-893073F906,R2,A,17359,0,0,0.0,0.0,-2.876084566116333,4.37841272354126
IMG-3C4E938C01,R1,A,74820,0,0,0.0,0.0,-3.58375883102417,7.325226783752441
IMG-674546F2D1,R1,A,14065,0,0,0.0,0.0,-2.4461019039154053,2.9969897270202637
IMG-27DA8AE9DB,R1,A,8490,0,0,0.0,0.0,-3.489572525024414,5.504636764526367
IMG-BE686C84B9,R1,A,5478,0,0,0.0,0.0,-2.4947779178619385,4.633474349975586
IMG-EE9195B25E,R1,A,15011,0,0,0.0,0.0,-3.1913013458251953,5.878376483917236
IMG-EE9195B25E,R2,A,22468,0,0,0.0,0.0,-2.7271134853363037,9.619894027709961
IMG-1719460986,R1,A,13034,0,0,0.0,0.0,-2.7039287090301514,4.141090393066406
IMG-A58F224B6A,R1,A,12235,0,0,0.0,0.0,-3.9414517879486084,5.82688570022583
IMG-27788B86F7,R1,A,25583,0,0,0.0,0.0,-3.698199510574341,8.25375747680664
IMG-29AA4080A4,R1,A,1199,0,0,0.0,0.0,-3.0022332668304443,4.9872822761535645
IMG-41987B3798,R1,A,25009,0,0,0.0,0.0,-3.1623103618621826,4.744539737701416
IMG-96B898FDD0,R1,A,9184,0,0,0.0,0.0,-3.375882148742676,5.810719013214111
IMG-5CBD2CD4FB,R1,A,13585,0,0,0.0,0.0,-3.3871803283691406,7.62924861907959
IMG-C8339050B2,R1,A,24700,0,0,0.0,0.0,-3.0025570392608643,6.523001670837402
IMG-3F82CE680D,R1,A,8073,0,0,0.0,0.0,-3.4000661373138428,3.4038071632385254
IMG-7B7968A0EB,R1,A,8289,0,0,0.0,0.0,-3.2650158405303955,5.444918632507324
IMG-49DD8ACE53,R1,A,3537,0,0,0.0,0.0,-2.660670518875122,6.063255786895752
IMG-73F9CFC758,R1,A,6673,0,0,0.0,0.0,-2.120513916015625,4.008166313171387
IMG-91F93A3B3A,R1,A,4240,0,0,0.0,0.0,-2.799527645111084,4.795340538024902
IMG-C580B44D18,R1,A,6420,0,0,0.0,0.0,-3.297536611557007,5.604050636291504
IMG-BC631D0348,R1,A,1774,0,0,0.0,0.0,-3.5314321517944336,4.073144435882568
IMG-96DA5E8EEE,R1,A,12186,0,0,0.0,0.0,-3.1641976833343506,5.209289073944092
IMG-D488A0943C,R1,A,3544,0,0,0.0,0.0,-3.049053907394409,3.983726739883423
IMG-7D01A47448,R1,A,4388,0,0,0.0,0.0,-3.1735923290252686,3.8511476516723633
IMG-D2B5AD3D4B,R1,A,11564,0,0,0.0,0.0,-2.4818685054779053,3.2505643367767334
IMG-A24EA009DC,R1,A,5433,0,0,0.0,0.0,-1.4343948364257812,4.543189525604248
IMG-859B16287A,R1,A,37721,0,0,0.0,0.0,-2.254441022872925,4.905216693878174
IMG-42499E799F,R1,A,10325,0,0,0.0,0.0,-3.5561790466308594,5.588611602783203
IMG-EF83CC90EA,R1,A,9130,0,0,0.0,0.0,-2.842186689376831,5.870494365692139
IMG-8EEB6CF0C6,R1,B,5358,0,0,0.0,0.0,-2.6077451705932617,4.213225841522217
IMG-EC52437D3C,R1,A,5421,0,0,0.0,0.0,-2.9639415740966797,5.958271503448486
IMG-64AD3367A4,R1,B,4452,0,0,0.0,0.0,-2.9448983669281006,5.342486381530762
IMG-7F7DF99354,R1,B,29382,0,0,0.0,0.0,-3.2372918128967285,9.042990684509277
IMG-60A9582A2E,R1,A,10038,0,0,0.0,0.0,-3.170492172241211,5.485612392425537
IMG-4143CC5E40,R1,A,3005,0,0,0.0,0.0,-3.2685911655426025,3.6141366958618164
IMG-32C3789F8C,R1,A,21899,0,0,0.0,0.0,-3.473193883895874,4.997736930847168
IMG-25F70C24EB,R1,A,8689,0,0,0.0,0.0,-3.444166421890259,7.247559070587158
IMG-C55B8DDEA7,R1,A,14458,0,0,0.0,0.0,-2.675832986831665,4.675734043121338
IMG-35E5834CF7,R1,A,13896,0,0,0.0,0.0,-3.2692711353302,6.127039432525635
IMG-7A14B18C9E,R1,A,15509,0,0,0.0,0.0,-3.710996150970459,7.303593635559082
IMG-F0956FF68B,R1,A,8375,0,0,0.0,0.0,-3.2434983253479004,8.660728454589844
IMG-ACAA7C268F,R1,A,7724,0,0,0.0,0.0,-2.69085955619812,4.982085704803467
IMG-D487331940,R1,A,25883,0,0,0.0,0.0,-2.902036428451538,4.124440670013428
IMG-EE852B744D,R1,A,10140,0,0,0.0,0.0,-4.894198417663574,6.873867511749268
IMG-9439522F90,R1,B,705,0,0,0.0,0.0,-3.7275989055633545,3.918104410171509
IMG-040E40FBD4,R1,A,15645,0,0,0.0,0.0,-4.114875793457031,5.495135307312012
IMG-5DD43F3C7F,R1,A,6692,0,0,0.0,0.0,-3.1806769371032715,3.282463312149048
IMG-B759B36680,R1,B,6224,0,0,0.0,0.0,-3.3129096031188965,5.837017059326172
IMG-003F30CAA4,R1,A,6300,0,0,0.0,0.0,-2.9309072494506836,4.976062297821045
IMG-6574AB037F,R1,A,25523,0,0,0.0,0.0,-3.3168773651123047,6.970398902893066
IMG-51E5F6AA41,R1,A,963,0,0,0.0,0.0,-2.437976121902466,4.870278835296631
IMG-95AB59986D,R1,B,6809,0,0,0.0,0.0,-3.887894630432129,4.3432817459106445
IMG-24C5C9BAAF,R1,B,3285,0,0,0.0,0.0,-3.902726173400879,4.776297569274902
IMG-D3D088F0BC,R1,B,20502,0,0,0.0,0.0,-4.853415489196777,4.211977958679199
IMG-133719FACA,R1,B,5331,0,0,0.0,0.0,-3.362055778503418,6.017375946044922
IMG-2F4DE42078,R1,B,6115,0,0,0.0,0.0,-2.8432836532592773,4.830196857452393
IMG-B02F4AEACF,R1,A,16299,0,0,0.0,0.0,-3.2787091732025146,5.904776573181152
IMG-136CD698F6,R1,A,9142,0,0,0.0,0.0,-3.304560661315918,6.518122673034668
IMG-44D24E8682,R1,A,15344,0,0,0.0,0.0,-2.728201389312744,6.224236011505127
IMG-829951450E,R1,A,7715,0,0,0.0,0.0,-3.484945297241211,4.914599418640137
IMG-1420B80C94,R1,A,15894,0,0,0.0,0.0,-3.4513790607452393,6.225520610809326
IMG-D17787F368,R1,A,7899,0,0,0.0,0.0,-3.2275712490081787,5.2240729331970215
IMG-6A6E7345DD,R1,A,6370,0,0,0.0,0.0,-2.775779962539673,5.9444708824157715
IMG-A61365F1DA,R1,B,5862,0,0,0.0,0.0,-4.191213607788086,4.907123565673828
IMG-3731863B90,R1,A,14015,0,0,0.0,0.0,-2.5406010150909424,3.477508068084717
IMG-E4B4443897,R1,B,4271,0,0,0.0,0.0,-3.4312288761138916,4.861374378204346
IMG-271E81241A,R1,A,4857,0,0,0.0,0.0,-3.0298304557800293,6.047735214233398
IMG-8F0C09D99C,R1,A,4777,0,0,0.0,0.0,-3.2760369777679443,4.2090349197387695
IMG-8F0C09D99C,R2,A,6458,0,0,0.0,0.0,-3.2652337551116943,4.948423862457275
IMG-7F8152B0FE,R1,A,35313,0,0,0.0,0.0,-2.4762184619903564,3.7072155475616455
IMG-026475EAF6,R1,A,2375,0,0,0.0,0.0,-3.8069398403167725,5.368420600891113
IMG-F53B14FA52,R1,B,6611,0,0,0.0,0.0,-4.543813228607178,4.926347732543945
IMG-B4F88CD27B,R1,B,22413,1,0,4.461696336947308e-05,0.0,-6.06757926940918,5.360001564025879
IMG-A531957523,R1,A,24197,0,0,0.0,0.0,-3.0620784759521484,5.345519065856934
IMG-5B8FDFFA35,R1,A,113845,0,0,0.0,0.0,-4.540409088134766,9.019744873046875
IMG-BC73EF0E70,R1,A,3538,0,0,0.0,0.0,-4.105048179626465,4.521218299865723
IMG-F53B14FA52,R2,B,10539,0,0,0.0,0.0,-4.672546863555908,6.142895221710205
IMG-C0FE15B031,R1,B,15392,0,0,0.0,0.0,-5.497645378112793,7.586091041564941
IMG-2997B8DB4A,R1,B,8342,0,0,0.0,0.0,-4.078621864318848,6.686383247375488
IMG-2997B8DB4A,R2,B,17225,0,0,0.0,0.0,-4.61755895614624,6.936039447784424
IMG-02734B0906,R1,A,3751,0,0,0.0,0.0,-3.3102142810821533,3.5531163215637207
IMG-A7BAC44F4F,R1,A,8665,0,0,0.0,0.0,-2.8665924072265625,5.5063347816467285
IMG-A770337F54,R1,A,7965,0,0,0.0,0.0,-2.6590254306793213,5.033829212188721
IMG-EDA063D47C,R1,A,9337,0,0,0.0,0.0,-2.5980136394500732,6.455366134643555
IMG-EDA063D47C,R2,A,19156,0,0,0.0,0.0,-3.095614194869995,6.005398273468018
IMG-F2DB83A884,R1,A,87512,0,0,0.0,0.0,-3.2741310596466064,7.479335308074951
IMG-BDC28ECC96,R1,B,2324,0,0,0.0,0.0,-3.409245491027832,3.9906208515167236
IMG-C078D26AF1,R1,B,18284,4,0,0.0002187705097352877,0.0,-7.638198375701904,5.487419605255127
IMG-C078D26AF1,R2,B,26043,2,0,7.679606804131629e-05,0.0,-6.654123306274414,8.392661094665527
IMG-D316ED2AE7,R1,A,15638,0,0,0.0,0.0,-2.801804304122925,3.6171135902404785
IMG-5B04889B9C,R1,A,22188,0,0,0.0,0.0,-2.4799630641937256,5.601500511169434
IMG-999D48C03B,R1,A,13152,0,0,0.0,0.0,-3.687112808227539,5.758388042449951
IMG-B758864737,R1,B,8927,1,0,0.0001120197154699227,0.0,-5.957059383392334,4.854515075683594
IMG-B02B210E10,R1,A,7744,0,0,0.0,0.0,-2.692671537399292,4.182514667510986
IMG-DC114FA4AE,R1,A,4206,0,0,0.0,0.0,-3.5685372352600098,2.323608160018921
IMG-1559B21C16,R1,A,1529,0,0,0.0,0.0,-2.1839089393615723,4.342158794403076
IMG-0BBC1DBA30,R1,A,6760,0,0,0.0,0.0,-2.461285352706909,4.896997451782227
IMG-81BAB30FFD,R1,B,4646,0,0,0.0,0.0,-3.699620008468628,4.173128604888916
IMG-4A921E4293,R1,A,10525,0,0,0.0,0.0,-2.839090585708618,5.7085747718811035
IMG-AF5A3DA75D,R1,B,8498,0,0,0.0,0.0,-3.100003480911255,6.21977424621582
IMG-AF5A3DA75D,R2,B,10855,0,0,0.0,0.0,-2.950559377670288,6.257665634155273
IMG-0724525B82,R1,B,12726,0,0,0.0,0.0,-3.653559684753418,5.483548641204834
IMG-0724525B82,R2,B,12726,0,0,0.0,0.0,-4.128722667694092,5.231225490570068
IMG-CA6C8E1F88,R1,A,18234,0,0,0.0,0.0,-2.865084648132324,5.964738368988037
IMG-16345F7C92,R1,A,6320,0,0,0.0,0.0,-2.682405948638916,5.478775501251221
IMG-6EF0309785,R1,B,13016,0,0,0.0,0.0,-4.457238674163818,7.2960052490234375
IMG-E3DE672E9A,R1,A,12626,0,0,0.0,0.0,-3.5194923877716064,6.981865406036377
IMG-59287EDEA3,R1,A,7127,0,0,0.0,0.0,-3.1809592247009277,4.51137113571167
IMG-7350051976,R1,A,14682,0,0,0.0,0.0,-2.76859974861145,4.486156940460205
IMG-7350051976,R2,A,22325,0,0,0.0,0.0,-2.534548282623291,6.218305587768555
IMG-794CA41D2E,R1,A,7524,0,0,0.0,0.0,-3.076139211654663,5.327183246612549
IMG-C3D88A4552,R1,A,21312,0,0,0.0,0.0,-2.938382625579834,5.826223373413086
IMG-59A7CE2B0B,R1,B,8559,0,0,0.0,0.0,-2.9140028953552246,6.116877555847168
IMG-4950E13031,R1,A,11758,0,0,0.0,0.0,-3.0334689617156982,5.979869365692139
IMG-4950E13031,R2,A,17852,0,0,0.0,0.0,-2.889580488204956,7.084179401397705
IMG-7AAC6B118A,R1,B,1351,0,0,0.0,0.0,-3.902151346206665,4.206348419189453
IMG-B20E0545DD,R1,B,4584,0,0,0.0,0.0,-3.257141590118408,5.217167377471924
IMG-B20E0545DD,R2,B,8225,0,0,0.0,0.0,-3.7362561225891113,4.683285236358643
IMG-97AD05D8F7,R1,B,2996,0,0,0.0,0.0,-3.2755088806152344,6.116281032562256
IMG-6D0390E7BE,R1,A,4170,0,0,0.0,0.0,-3.0125722885131836,4.0665812492370605
IMG-4AD3CA120E,R1,B,11019,1,0,9.075233687267448e-05,0.0,-5.886249542236328,7.031803131103516
IMG-7EDF670349,R1,A,3905,0,0,0.0,0.0,-3.0370209217071533,4.940190315246582
IMG-5FF11A726D,R1,B,3856,0,0,0.0,0.0,-3.201831579208374,5.8246846199035645
IMG-9F88F07485,R1,A,12074,0,0,0.0,0.0,-3.165066957473755,7.664255619049072
IMG-AC65668A0C,R1,A,2226,0,0,0.0,0.0,-2.7899789810180664,4.345452308654785
IMG-760997B96F,R1,B,21387,0,0,0.0,0.0,-3.8335390090942383,2.9300310611724854
IMG-5F976A1C42,R1,B,10294,0,0,0.0,0.0,-3.3142738342285156,6.72231388092041
IMG-4BA22B0636,R1,A,25772,0,0,0.0,0.0,-4.367250442504883,5.303139686584473
IMG-CE8329F8FD,R1,A,9191,0,0,0.0,0.0,-3.8785107135772705,5.69281005859375
IMG-5273805902,R1,A,5051,0,0,0.0,0.0,-3.2462618350982666,5.128897190093994
IMG-DDCCF39CE2,R1,B,3548,0,0,0.0,0.0,-4.169326305389404,4.6965250968933105
IMG-B6580644D8,R1,A,3656,0,0,0.0,0.0,-3.830528974533081,5.585831642150879
IMG-A52BBA0DEA,R1,B,10902,0,0,0.0,0.0,-3.813450574874878,4.137333869934082
IMG-FACD90DDE5,R1,B,7210,0,0,0.0,0.0,-2.5431318283081055,6.005985736846924
IMG-14A74D9822,R1,A,2253,0,0,0.0,0.0,-3.401796579360962,5.5147786140441895
IMG-3082C0583E,R1,A,10771,0,0,0.0,0.0,-3.8107852935791016,4.745284080505371
IMG-2961286E3A,R1,B,2077,0,0,0.0,0.0,-3.9404213428497314,3.2335474491119385
IMG-1C70AC0454,R1,B,127465,0,0,0.0,0.0,-5.318432331085205,4.5246663093566895
IMG-E93CFC3B9B,R1,B,4939,0,0,0.0,0.0,-3.204576015472412,3.7771413326263428
IMG-967D2C803A,R1,A,16266,0,0,0.0,0.0,-3.4759788513183594,6.947827339172363
IMG-C9086F502A,R1,A,4885,0,0,0.0,0.0,-2.858776092529297,5.704432010650635
IMG-9B6A580D17,R1,A,2730,0,0,0.0,0.0,-2.8035836219787598,4.799765586853027
IMG-846A866488,R1,B,14848,0,0,0.0,0.0,-4.91688346862793,4.742120265960693
IMG-8B207B3A13,R1,A,2295,0,0,0.0,0.0,-3.185509204864502,3.781686305999756
IMG-ACD9E21F63,R1,A,6413,0,0,0.0,0.0,-2.901374578475952,4.323940277099609
IMG-56BF3EA7E6,R1,B,2943,0,0,0.0,0.0,-2.9656710624694824,3.1052134037017822
IMG-C0071AA076,R1,A,3493,0,0,0.0,0.0,-3.0235490798950195,5.3290557861328125
IMG-5F765AF8DE,R1,A,29219,0,0,0.0,0.0,-3.0130720138549805,6.0046186447143555
IMG-94BDA8126D,R1,B,10517,0,0,0.0,0.0,-4.074103355407715,6.718475818634033
IMG-7E6162871C,R1,B,2080,0,0,0.0,0.0,-3.420264959335327,7.814584255218506
IMG-7E3F7A9DEE,R1,B,1226,0,0,0.0,0.0,-2.884812116622925,3.2750489711761475
IMG-0B6CEA5D07,R1,A,8323,0,0,0.0,0.0,-4.432013034820557,6.533641815185547
IMG-8208486B8D,R1,B,9013,0,0,0.0,0.0,-3.3467037677764893,5.205442905426025
IMG-F6EA1B7C4B,R1,A,14709,0,0,0.0,0.0,-3.779111623764038,6.666051387786865
IMG-4BF8F12041,R1,B,15605,0,0,0.0,0.0,-5.467912197113037,4.232858180999756
IMG-AFA7764774,R1,B,28492,0,0,0.0,0.0,-4.021934986114502,6.199153900146484
IMG-65B601FAFB,R1,A,14756,0,0,0.0,0.0,-4.095636367797852,7.644263744354248
IMG-D22BCB77B8,R1,B,4957,0,0,0.0,0.0,-3.931584358215332,5.078958511352539
IMG-1D155C70C1,R1,A,4136,0,0,0.0,0.0,-2.8507654666900635,7.416281223297119
