影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-6B62EF437D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},dd8cfcc572bd6f4ecc4cfc7407a9b8fb154a95b4,3D,"(0.9999999999999999, 1.0, 2.0)","(42, 54, 26)",30.257105548772216,2.0,63.0,67729017533f52b93a23ffcdaf78c83dbe09f8eb,"(0.9999999999999999, 1.0, 2.0)","(42, 54, 26)","(5, 5, 3, 32, 44, 18)",4213,1,"(18.883218609067175, 36.09019700925706, 10.589840968431046)","(5.926823839190581, 55.91557472711507, -3.587601107979367)"
IMG-4285B9C1CD,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7e965304574f562f71813d34ff2cf9de1f1cce92,3D,"(1.0, 1.0, 1.9999999999999998)","(41, 42, 32)",41.754446138211385,4.0,113.0,0cea79757f7c6fdf2dd7ee9a274d88e41d00af7a,"(1.0, 1.0, 1.9999999999999998)","(41, 42, 32)","(5, 5, 5, 31, 32, 22)",4763,1,"(17.93323535586815, 21.915179508712995, 14.913709846735252)","(-1.9105646441318385, 45.63297950871301, -9.262980306529474)"
IMG-AD73EFA971,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c1ee88274975279eef5cb3d7b4f49c49574703c7,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(72, 59, 34)",31.87156585798161,1.0,97.0,01c0ea9f3849ef4b38080b61dacff7c900974dfb,"(0.9999999999999999, 1.0, 1.9999999999999998)","(72, 59, 34)","(15, 6, 3, 47, 48, 30)",12690,1,"(41.8301024428684, 29.418439716312058, 21.961780929866038)","(-8.575235080552929, 32.51493891301401, 36.12426694243815)"
IMG-E025660C70,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ee6ec45d61e98cc2e58c0eba2d1da20aca34f42d,3D,"(1.0, 1.0, 1.9999999999999998)","(41, 31, 28)",41.549932561537595,5.0,88.0,65d12c607af90fb684ff4afc84ea9f77dbf9587b,"(1.0, 1.0, 1.9999999999999998)","(41, 31, 28)","(5, 5, 5, 31, 21, 19)",4462,1,"(19.792021515015687, 12.875840430300313, 15.104661586732407)","(-9.472293832301808, 53.58091913133586, 17.15601584563891)"
IMG-C7F57DC895,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},346759430cf3a21bc7d2b5b0082e01c04022adfb,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(73, 83, 47)",35.69559262991927,1.0,81.0,f3925a0395d6f0483ee1c0fcb6c150d7d79c3928,"(0.9999999999999999, 1.0, 1.9999999999999998)","(73, 83, 47)","(5, 5, 1, 63, 73, 42)",57987,1,"(33.2711987169538, 41.014589476951734, 22.064135064755895)","(-26.10922708600959, 16.40106329376826, 0.47679112715756844)"
IMG-B63D1A35CF,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c0452d6d0a69e35349325e2db5be9d32ea40fb7b,3D,"(1.0, 1.0, 1.9999999999999998)","(38, 61, 33)",42.20334928229665,4.0,110.0,e934de6c0c3934b64d19a142a90a3e8115ba6be0,"(1.0, 1.0, 1.9999999999999998)","(38, 61, 33)","(5, 5, 5, 28, 51, 23)",7533,1,"(18.48904818797292, 35.587680870834994, 17.433559007035708)","(-3.914051812027033, 35.22728087083501, 13.41731801407142)"
IMG-A8BED95109,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b8a9ee1d79094caf656b33184f9109e18f7d77ab,3D,"(0.9999999999999998, 1.0, 2.0)","(38, 39, 24)",30.656742015294647,1.0,69.0,73a34fbce46e37d4fe3545563592daa226492aca,"(0.9999999999999998, 1.0, 2.0)","(38, 39, 24)","(5, 5, 1, 28, 29, 18)",4931,1,"(20.13060231190428, 18.8503346177246, 10.002027986209693)","(8.567907531465814, 35.02347315676977, -26.03007029758608)"
IMG-557CCA8640,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c96be02d81ad2b5ae1f5b09946eade9de56f2710,3D,"(0.9999999999999998, 1.0, 1.9999999999999998)","(54, 47, 33)",42.43768655825394,1.0,83.0,1ecb6afb35fa4722179285fb9b9329451f499875,"(0.9999999999999998, 1.0, 1.9999999999999998)","(54, 47, 33)","(5, 5, 5, 44, 37, 23)",5018,1,"(25.632124352331605, 21.227381426863293, 15.674372259864487)","(9.402194945097367, 21.124594477591366, -13.148825247157617)"
IMG-922C9D652E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f8c69987a5ff7a5dbbec22ebd4e771c499194fdc,3D,"(1.0, 1.0, 2.0)","(55, 55, 28)",31.859079102715466,3.0,88.0,b40961191c6572fb842a89fdafd2189dfa082b4d,"(1.0, 1.0, 2.0)","(55, 55, 28)","(5, 5, 5, 45, 45, 23)",12158,1,"(27.428771179470306, 26.132258595163677, 14.954515545319953)","(-10.971764644934034, 38.709657697688286, 30.094086729087017)"
IMG-4C76CFDF5A,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3247fa52b5f139612d396e9924cea49d17decc70,3D,"(1.0, 1.0000000000000002, 2.0)","(37, 38, 26)",31.612156691104058,6.0,98.0,f86e028fbccf84c94eb215bb718c1f943ce40915,"(1.0, 1.0000000000000002, 2.0)","(37, 38, 26)","(5, 5, 5, 27, 28, 16)",4900,1,"(18.601632653061223, 17.80734693877551, 12.918163265306122)","(9.248860507149832, 31.25037593614181, -85.95530365992519)"
IMG-46D99E88E9,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0c7bb20f6b2db80e700f79ff1ad062a99e65b4ed,3D,"(1.0, 1.0, 2.0)","(45, 48, 35)",31.607354497354496,1.0,70.0,fe08059cf10327fb265c978cc5f4b63147b3dbb0,"(1.0, 1.0, 2.0)","(45, 48, 35)","(5, 5, 5, 35, 38, 25)",6185,1,"(20.987388843977364, 21.79547291835085, 19.660307194826192)","(17.891240462127396, 25.85714142302327, -39.911923787093194)"
IMG-AD73EFA971,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},fb6ac060da4647a89ad06ee8b1776922f8fdfd07,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(72, 59, 34)",26.768195413758725,1.0,81.0,9d17652d35d781b2e50a5aee1a31ac17e35981fc,"(0.9999999999999999, 1.0, 1.9999999999999998)","(72, 59, 34)","(5, 5, 15, 62, 49, 18)",14036,1,"(40.743944143630664, 27.300940438871475, 24.94214876033058)","(-9.265598486543936, 27.29932579129608, 39.80050091254113)"
IMG-2348AD09B4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b325f2e92236bef18baedc54f064ae90949a67be,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 60, 34)",40.13251981643721,2.0,108.0,20bab948a3cbadf4ee761347d7adca568377bf23,"(1.0, 1.0, 1.9999999999999998)","(47, 60, 34)","(5, 5, 5, 37, 50, 26)",11200,1,"(21.42455357142857, 33.29964285714286, 19.511875)","(-8.168443660004435, 44.00191915916954, -23.28233329773237)"
IMG-FF80C5A277,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},73e1095547e63fc00b3f8f21c46b9d66c08675cf,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(55, 58, 34)",36.41977687626775,1.0,104.0,6f2e6aef7a23b7ff4f58b6aa7bf34e8fb776f9f4,"(0.9999999999999999, 0.9999999999999999, 2.0)","(55, 58, 34)","(5, 5, 0, 45, 48, 29)",12620,1,"(28.00459587955626, 26.87773375594295, 14.115927099841521)","(7.427236420403979, 31.721850907002455, -5.504223293655066)"
IMG-4ADDC9946B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},60a27e864404ef2ccd74272e69371600155e89ea,3D,"(1.0, 0.9999999999999999, 2.0)","(42, 33, 25)",37.74531024531024,3.0,89.0,265d4707a760e6b30d297aaa401df244e85261ec,"(1.0, 0.9999999999999999, 2.0)","(42, 33, 25)","(5, 5, 5, 32, 23, 15)",3435,1,"(19.43755458515284, 15.202037845705968, 12.531004366812228)","(-18.76823764012518, 58.33237075999409, 20.64729036395984)"
IMG-88A5AD1265,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f488fcda7ba44290b0aeca99b028e4486476a680,3D,"(1.0, 0.9999999999999999, 2.0)","(54, 33, 26)",39.21762496762497,2.0,82.0,128ec69a87d88515402673545e85849c1ce1f645,"(1.0, 0.9999999999999999, 2.0)","(54, 33, 26)","(5, 5, 5, 44, 23, 19)",5185,1,"(25.975120540019287, 13.838958534233365, 13.151398264223722)","(-12.684601161983249, 35.145380504764375, -75.785333837218)"
IMG-97E9F2C29B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1065fb821146a1e87d14635d273c336fbb512640,3D,"(0.9999999999999999, 1.0, 2.0)","(51, 44, 43)",33.86798905608755,2.0,81.0,b8610ff502fbb7d356ea234c382165fe4581f820,"(0.9999999999999999, 1.0, 2.0)","(51, 44, 43)","(9, 7, 10, 31, 28, 15)",3042,1,"(23.995726495726494, 22.146942800788956, 16.497041420118343)","(-7.1129288555163654, 95.65267229915686, -13.67321492462597)"
IMG-97E9F2C29B,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2f3b4601e4e933f2e6aa824e00c0b5d7136a65d1,3D,"(0.9999999999999999, 1.0, 2.0)","(51, 44, 43)",34.06380839862372,2.0,98.0,d10972d46e331bc6d55d3a80467cffdfbe8f8732,"(0.9999999999999999, 1.0, 2.0)","(51, 44, 43)","(5, 5, 5, 41, 34, 34)",11839,1,"(24.438888419630036, 21.44260494974238, 18.079651997634937)","(-6.537212879396478, 95.84704787232279, -10.457337575979803)"
IMG-3277CEE26B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},360988fe99efe17a84d6e188aec13867d71f1174,3D,"(1.0, 1.0, 1.9999999999999998)","(38, 39, 27)",43.95261658419553,4.0,124.0,6c6d0a289be429ae8a38aeb48ca06ac1ac910fab,"(1.0, 1.0, 1.9999999999999998)","(38, 39, 27)","(5, 5, 5, 28, 29, 17)",3151,1,"(15.759758806728023, 20.915899714376387, 14.592192954617582)","(-3.945541193271957, 36.5441997143764, 14.115185909235159)"
IMG-3AA422094F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b483647a303da8b6640a5c511ed068a0b475c4c3,3D,"(0.9999999999999999, 1.0, 2.0)","(43, 49, 22)",28.750938430340423,5.0,83.0,eb1020e9fea4471e69ee24bd4902c92f8f580863,"(0.9999999999999999, 1.0, 2.0)","(43, 49, 22)","(5, 5, 5, 33, 39, 12)",4072,1,"(18.585461689587426, 23.770137524557956, 10.8762278978389)","(-8.024156118392035, -0.1865280280699224, 17.55938240371784)"
IMG-34BB6ABEC6,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},79482c21b152a6a6d4eb134587673b1bbec94efe,3D,"(0.9999999999999999, 1.0, 2.0)","(35, 42, 23)",24.57045252883762,6.0,51.0,b7b7bbf35b521f13fbd57e5b7c492a8e15a18867,"(0.9999999999999999, 1.0, 2.0)","(35, 42, 23)","(5, 5, 5, 25, 32, 14)",3129,1,"(19.034196228827103, 20.51134547778843, 11.39405560882071)","(-4.595346897746605, 91.7022907021061, 43.08254150348381)"
IMG-C75BD32FBE,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b8e34a7d883d87b3c4ad253862c778a733e9043f,3D,"(1.0, 1.0, 2.0)","(37, 44, 28)",33.3624297999298,3.0,120.0,e523702ae15b3e53da29ce075ed5cb5b8a8842d9,"(1.0, 1.0, 2.0)","(37, 44, 28)","(5, 5, 0, 27, 34, 23)",4525,1,"(14.227182320441988, 21.489502762430938, 11.599558011049723)","(-0.24558799839415002, 55.200308477495746, 21.251852582785205)"
IMG-4971F5AC6D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b64e50cfabed15df65fedf3b0d8cf880fe82c562,3D,"(1.0, 0.9999999999999999, 2.0)","(51, 50, 34)",28.135409457900806,2.0,73.0,6d58732211cec625175a3ea070a2cca6d6b17d63,"(1.0, 0.9999999999999999, 2.0)","(51, 50, 34)","(5, 5, 5, 41, 40, 26)",13063,1,"(26.36163209063768, 24.595039424328256, 17.268161984230268)","(3.9456342658125365, 46.719825282076926, -60.55542242489332)"
IMG-1583C2350D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f977cd79258326ad6822d8264ff6924286397aa8,3D,"(0.9999999999999999, 1.0, 2.0)","(39, 37, 25)",31.887706167706167,8.0,69.0,21be7c72adfdeb13bd51701320c46022bd142d98,"(0.9999999999999999, 1.0, 2.0)","(39, 37, 25)","(5, 5, 5, 29, 27, 15)",3693,1,"(17.488762523693474, 17.176279447603573, 11.08665041971297)","(-20.347451649834046, 67.11950446652135, -10.7791419980883)"
IMG-FCB482DFC1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},65269570c9c09f276498e607df15bba113e78efb,3D,"(1.0, 1.0, 1.9999999999999998)","(52, 46, 31)",48.200345236810875,2.0,124.0,77009df90701a3bf4b2ad7d04e00ff4b55659a50,"(1.0, 1.0, 1.9999999999999998)","(52, 46, 31)","(5, 5, 1, 42, 36, 25)",10365,1,"(25.2689821514713, 23.274770863482875, 13.2187168355041)","(6.037340759762241, 63.619212477194274, 1.6489437845611654)"
IMG-0CBFC07908,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},aa4ff9f6b6cd70d400719efe85f1e1e95f62ff7c,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(48, 48, 37)",36.253718562312315,5.0,94.0,f8527c6e4c3f665f7fc9ca916d7121faaa4d7fc0,"(0.9999999999999999, 1.0, 1.9999999999999998)","(48, 48, 37)","(5, 5, 5, 38, 38, 27)",13671,1,"(24.30678077682686, 22.878428790871187, 19.465072050325507)","(3.77504128472626, 32.59285822909907, 0.7671558182674048)"
IMG-B98B3A15DF,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},aaa29f49dbd28d57ea6ad3ede878477f37aa9dd9,3D,"(1.0, 0.9999999999999999, 2.0)","(57, 62, 34)",31.998660075235527,2.0,100.0,52ebf814f38101249c67eabf81ae5ff488c01823,"(1.0, 0.9999999999999999, 2.0)","(57, 62, 34)","(5, 5, 0, 47, 52, 29)",28323,1,"(27.194047240758394, 30.628570419800162, 14.955054196236274)","(-2.8149220506576995, 45.49452670166083, 20.900586132528836)"
IMG-1EA2F09A23,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},685fbb991d3c15b985bcfea7b0bb149a9cd0840f,3D,"(1.0, 1.0, 2.0000000000000004)","(54, 47, 34)",40.11188754461595,2.0,115.0,7a87be2257194a5b7997c71d8d8a7cd1fad1a19d,"(1.0, 1.0, 2.0000000000000004)","(54, 47, 34)","(5, 5, 3, 44, 37, 30)",13220,1,"(24.10143721633888, 24.500832072617246, 17.793267776096823)","(-2.9137303924009785, 43.256431302761, 9.078085708410477)"
IMG-0E703C00C4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},aceff443f774dfe2383fd0907bdf4ada0990fb90,3D,"(1.0, 1.0, 2.0)","(51, 56, 33)",33.023958068075714,3.0,85.0,2a550de375b2ead04713f41617dbd79d86ae84c9,"(1.0, 1.0, 2.0)","(51, 56, 33)","(5, 5, 0, 41, 46, 31)",14341,1,"(26.497942960741927, 25.900564814169165, 15.00648490342375)","(6.701891803931957, 5.868078870656053, 58.03718811901284)"
